File,Title,Year
en-la-luna-1080p-latino-ingles-mega.txt,Titulo Original: Moon,2009
en-la-mira-1080p-latino-ingles-mega.txt,Otros Titulos: End of Watch  |  Último turno  |  Sin tregua,2012
en-la-oscuridad-1080p-latino.txt,Titulo Original: Darkness Falls,2003
en-la-oscuridad-de-la-noche-1080p-latino-ingles-mega.txt,Titulo Original: Black as Night,2021
en-la-sombra-1080p-latino-ingles-mega.txt,Otros Titulos: Aus dem Nichts  |  In the Fade,2017
en-las-rocas-1080p-latino-ingles-mega.txt,Titulo Original: On the Rocks,2020
en-manos-del-destino-1080p-latino-ingles-mega.txt,Otros Titulos: The Man Who Knew Too Much  |  El hombre que sabía demasiado, 1956
en-nombre-del-amor-1080p-latino-ingles-mega.txt,,2016
en-primera-plana-1080p-latino-ingles-mega.txt,,2015
en-realidad-nunca-estuviste-aqui-1080p-castellano-ingles-mega.txt,Titulo Original: You Were Never Really Here,2017
en-trance-1080p-latino-ingles-mega.txt,Titulo Original: Trance,2013
en-un-momento-aun-mejor-1080p-latino-italiano-mega.txt,Otros Titulos: Ancora più bello  |  Still Out of My League,2021
encantada-la-historia-giselle-1080p-latino-ingles-mega.txt,Titulo Original: Enchanted,2007
encantado-sr-destino-1080p-latino-ingles-mega.txt,Titulo Original: Mr. Destiny,1990
encanto-1080p-latino-ingles-mega.txt,Titulo Original: Encanto,2021
encounter-1080p-latino-ingles-mega.txt,Titulo Original: Encounter,2021
encrucijada-pasiones-1080p-ingles-subtitulado-mega.txt,Otros Titulos: Two Moon Junction  |  Seduccion de dos lunas, 1988
encuentrame-1080p-latino-ingles-mega.txt,Titulo Original: Come and Find Me,2016
encuentros-cercanos-del-tercer-tipo-1080p-latino-ingles-mega.txt,Otros Titulos: Close Encounters of the Third Kind  |  Encuentros en la tercera fase, 1977
enemigo-a-las-puertas-1080p-latino-ingles-mega.txt,,2001
enemigo-mio-1080p-latino-ingles-mega.txt,Titulo Original: Enemy Mine, 1985
enemigo-publico-1080p-latino-castellano-ingles-mega.txt,Titulo Original: Enemy of the State, 1998
enemigos-intimos-1080p-latino-frances-mega.txt,Titulo Original: Frères ennemis,2018
enemy-el-hombre-duplicado-1080p-latino-ingles-mega.txt,,2013
enola-holmes-1080p-latino-ingles-mega.txt,Titulo Original: Enola Holmes,2020
enredados-1080p-latino-ingles-mega.txt,,2010
enredos-de-oficina-1080p-latino-ingles-mega.txt,Otros Titulos: Office Space  |  Trabajo basura,1999
ensename-a-vivir-1080p-latino-ingles-mega.txt,Titulo Original: Harold and Maude,1971
enter-the-void-1080p-ingles-subtitulado-mega.txt,Titulo Original: Enter the Void (Soudain le vide),2009
entre-besos-y-tiros-1080p-latino-ingles-mega.txt,Titulo Original: Kiss Kiss Bang Bang,2005
entre-dos-maridos-1080p-latino-ingles-mega.txt,Titulo Original: The Wilde Wedding,2017
entre-la-razon-y-la-locura-1080p-latino-ingles-mega.txt,Titulo Original: The Professor and the Madman,2019
entre-navajas-y-secretos-1080p-latino-ingles-mega.txt,Titulo Original: Knives Out,2019
entre-sombras-1080p-latino-ingles-mega.txt,Titulo Original: In Darkness,2018
entrega-macabra-1080p-latino-ingles-mega.txt,Titulo Original: Satanic Panic,2019
entrelazados-temporada-1-1080p-latino-ingles-mega.txt,,2021
entrenada-para-asesinar-1080p-latino-ingles-mega.txt,, 2015
entrevista-con-el-vampiro-1080p-latino-ingles-mega.txt,Titulo Original: Interview with the Vampire: The Vampire Chronicles, 1994
epidemia-1080p-latino-ingles-mega.txt,Otros Titulos: Outbreak  |  Estallido, 1995
equilibrium-1080p-latino-ingles-mega.txt,,2002
equinox-temporada-1-1080p-latino-danes-mega.txt,,2020
equipo-foca-1080p-latino-ingles-mega.txt,Titulo Original: Seal Team,2021
erase-una-vez-1080p-latino-ingles-mega.txt,Titulo Original: Come Away,2020
erase-una-vez-en-america-1080p-latino-ingles-mega.txt,Titulo Original: Once Upon a Time in America,1984
erase-una-vez-mexico-1080p-latino-ingles-mega.txt,Otros Titulos: Once Upon a Time in Mexico  |  El Mariachi 3  |  El mexicano,2003
ernest-salva-la-navidad-1080p-latino-ingles-mega.txt,Otros Titulos: Ernest Saves Christmas   |  Hay que salvar a Papá Noel  |  Herencia navideña  |  Navidad de locura,1988
ernest-y-celestine-1080p-latino-frances-mega.txt,Titulo Original: Ernest et Célestine (Ernest and Celestine),2012
errementari-el-herrero-y-el-diablo-1080p-latino-ingles-mega.txt,Titulo Original: Errementari,2017
escalofrio-1080p-latino-noruego-mega.txt,Titulo Original: Fritt vilt (Cold Prey),2006
escalofrios-1080p-latino-ingles-mega.txt,,2015
escalofrios-2-1080p-latino-ingles-mega.txt,Otros Titulos: Goosebumps 2: Haunted Halloween  |  Pesadillas 2: Noche de Halloween  |  Escalofrios 2: Una Noche Embrujada,2018
escandalo-americano-1080-latino.txt,Otros Titulos: American Hustle  |  La gran estafa americana,2013
escape-a-la-victoria-1080p-latino-ingles-mega.txt,Otros Titulos: Victory  |  Evasión o victoria,1981
escape-de-nueva-york-1080p-latino-ingles-mega.txt,Otros Titulos: 1997: Rescate en Nueva York  |  Escape from New York  |  New York 1997, 1981
escape-room-1080p-latino-ingles-mega-2.txt,Titulo Original: Escape Room,2019
escape-room-1080p-latino-ingles-mega.txt,Otros Titulo: 60 Minutos Para Morir,2017
escape-room-2-reto-mortal-1080p-latino-ingles-mega.txt,Titulo Original: Escape Room: Tournament of Champions,2021
escarlata-y-negro-720p-latino-ingles-mega.txt,Titulo Original: The Scarlet and the Black,1983
escobar-la-traicion-1080p-latino-castellano-ingles-mega.txt,Titulo Original: Loving Pablo,2017
escuadron-6-1080p-latino-ingles-mega.txt,Titulo Original: 6 Underground,2019
escuadron-de-la-muerte-1080p-latino-ingles-mega.txt,Titulo Original: The Kill Team,2019
escuadron-suicida-1080p-latino-ingles-mega.txt,,2016
escuadron-suicida-extended-1080p-latino-ingles-mega.txt,Titulo original: Suicide Squad,2016
escuela-de-rock-1080p-latino-ingles-mega.txt,Titulo Original: School of Rock,2003
escuela-nocturna-1080p-latino-ingles-mega.txt,Titulo Original: Night School,2018
escupire-sobre-tu-tumba-2-1080p-latino-ingles-mega.txt,Otros Titulos: I Spit on Your Grave 2 |  Dulce Venganza 2,2013
escupire-tumba-1080p-latino-ingles-mega.txt,Otros Titulos: I Spit on Your Grave  |  Dulce Venganza,2010
escupire-tumba-1978-1080p-castellano-ingles-mega.txt,Otros Titulos: La violencia del sexo  |  I Spit on Your Grave  |  Day of the Woman, 1978
escupire-tumba-3-1080p-latino-ingles-mega.txt,Otros Titulos: I Spit on Your Grave 3  |  Dulce Venganza 3,2015
esfera-1080p-latino-ingles-mega.txt,Titulo Original: Sphere,1998
espacio-1080p-latino-ingles-mega.txt,Titulo Original: The Space Between Us,2017
espada-de-confianza-1080p-latino-ingles-mega.txt,Titulo Original: Sword of Trust,2019
espartaco-1080p-latino-ingles-mega.txt,Titulo Original: Spartacus, 1960
espejos-siniestros-1080p-latino-ingles-mega.txt,Otros Titulos: Mirrors  |  Reflejos,2008
esperando-la-carroza-1080p-latino-mega.txt,Titulo Original: Esperando la carroza,1985
espia-medio-1080p-latino-ingles-mega.txt,,2016
espiando-los-vecinos-1080p-latino-ingles-mega.txt,,2016
espias-a-escondidas-1080p-latino-ingles-mega.txt,Titulo Original: Spies in Disguise,2019
espias-desde-cielo-1080p-latino-ingles-mega.txt,,2015
espiral-el-juego-del-miedo-continua-1080p-latino-ingles-mega.txt,Titulo Original: Spiral: From the Book of Saw,2021
espiritus-del-mar-1080p-latino-japones-mega.txt,Otros Titulos: Kaijû no kodomo   |  Los niños del mar  |  Children of the Sea,2019
espiritus-oscuros-1080p-latino-ingles-mega.txt,Titulo Original: Antlers,2021
esta-chica-es-un-desastre-extended-1080p-latino-ingles-mega.txt,,2015
esta-dentro-de-ti-1080p-latino.txt,Titulo Original: Splinter,2008
esta-detras-de-ti-1080p-latino-ingles-mega.txt,Titulo Original: It Follows,2014
esta-mierda-me-supera-temporada-1-1080p-latino.txt,,
estacion-zombie-2-peninsula-1080p-latino-coreano-ingles-mega.txt,Titulo Original: Train to Busan 2,2020
estacion-zombie-train-to-busan-1080p-latino-coreano-mega.txt,,2016
estados-unidos-la-pelicula-1080p-latino-ingles-mega.txt,Titulo Original: America: The Motion Picture,2021
estafadoras-de-wall-street-1080p-latino-ingles-mega.txt,Titulo Original: Hustlers,2019
estafadoras-en-oferta-1080p-latino-ingles-mega.txt,Titulo Original: Queenpins,2021
estamos-muertos-temporada-1-1080p-latino-coreano-mega.txt,Otros Titulos: Jigeum Uri Hakgyoneun  |  All of Us Are Dead,2022
estan-entre-nosotros-1080p-latino-mega.txt,Titulo Original: Shutter,2004
estan-vivos-1080p-latino-ingles-mega.txt,Otros Titulos: John Carpenter’s They Live  |  They Live, 1988
este-cuerpo-no-mio-1080p-latino-ingles-mega.txt,Titulo Original: The Hot Chick,2002
este-cuerpo-no-mio-720p-latino-ingles-mega.txt,,2002
este-muerto-esta-muy-vivo-2-1080p-ingles-subtitulado-mega.txt,Titulo Original: Weekend at Bernie’s II, 1993
este-muerto-esta-vivo-1080p-latino-ingles-mega.txt,Titulo Original: Weekend at Bernie’s, 1989
este-rincon-del-mundo-1080p-latino-japones-mega.txt,Otros Titulos: Kono Sekai no Katasumi ni   |   In This Corner of the World,2016
estocolmo-2018-1080p-latino-ingles-mega.txt,Titulo Original: Stockholm,2018
et-extraterrestre-1080p-latino-ingles-mega.txt,, 1982
eternals-1080p-latino-ingles-mega.txt,Titulo Original: Eternals,2021
eterno-resplandor-de-una-mente-sin-recuerdos-1080p-latino-ingles-mega.txt,,2004
euphoria-temporada-1-720p-latino-ingles-mega.txt,,
euroviaje-censurado-1080p-latino-ingles-mega.txt,,2004
evangelion-1-11-no-estas-solo-1080p-latino-japones-mega.txt,Titulo Original: Evangelion Shin Gekijôban: Jo (Evangelion: 1.0 You Are (Not) Alone),2007
evangelion-2-22-no-puedes-avanzar-1080p-latino-japones-mega.txt,Titulo Original: Evangelion 2.0 You Can (Not) Advance,2009
evangelion-3-01-01-triple-1080p-latino-japones-mega.txt,Titulo Original: Shin Evangerion Gekijoban  (Evangelion: 3.0+1.0 Thrice Upon a Time),2021
evangelion-3-33-tu-no-lo-puedes-rehacer-1080p-latino-japones-mega.txt,Titulo Original: Evangelion: 3.0 You Can (Not) Redo,2012
evangelion-death-true-1080p-latino-japones-mega.txt,Titulo Original: Shin seiki Evangelion Gekijô-ban: Shito shinsei (Neon Genesis Evangelion: Death & Rebirth),1997
everest-1080p-latino-ingles-mega.txt,,2015
evolucion-1080p-latino-ingles-mega.txt,Titulo Original: Evolution,2001
ex-machina-1080p-latino-ingles-mega.txt,,2015
excalibur-1080p-latino-ingles-mega.txt,Titulo Original: Excalibur, 1981
exodo-1080p-ingles-subtitulado-mega.txt,Titulo Original: Exodus,1960
exodo-dioses-y-reyes-1080p-latino-ingles-mega.txt,,2014
exorcismo-emily-rose-1080p-latino-mega.txt,Titulo Original: The Exorcism of Emily Rose,2005
exorcismo-en-el-vaticano-1080p-latino-ingles-mega.txt,,2015
experimento-diabolico-1080p-ingles-subtitulado-mega.txt,Titulo Original: The Thing with Two Heads, 1972
experta-en-crisis-1080p-latino-ingles-mega.txt,,2015
expiacion-deseo-pecado-1080p-latino-ingles-mega.txt,"Otros Titulos: Atonement  |  Expiación, más allá de la pasión",2007
expreso-medianoche-1080p-latino-ingles-mega.txt,Titulo Original: Midnight Express, 1978
extincion-1080p-latino-ingles-mega.txt,Titulo Original: Extinction,2018
extintos-1080p-latino-ingles-mega.txt,Titulo Original: Extinct,2021
extranas-apariciones-1080p-latino-ingles-mega.txt,Otros Titulos: The Haunting in Connecticut  |  Exorcismo en Connecticut,2009
extrano-1080p-latino-coreano-mega.txt,Otros Titulos: Goksung   |   The Wailing  |  En Presencia del Diablo,2016
extremadamente-cruel-malvado-y-perverso-1080p-castellano-ingles-mega.txt,"Otros Titulos: Extremely Wicked, Shockingly Evil and Vile  |  Ted Bundy: durmiendo con el asesino",2019
extremadamente-goofy-1080p-latino-ingles-mega.txt,Otros Titulos: An Extremely Goofy Movie  |  Explosivamente Goofy,2000
fabricated-city-1080p-latino-coreano-mega.txt,Titulo Original: Jojakdwen doshi,2017
fachada-1080p-latino-ingles-mega.txt,Otros Titulos: The Firm  |  La tapadera, 1993
faena-a-la-italiana-1080p-latino-ingles-mega.txt,Otros Titulos: The Italian Job  |  Un trabajo en Italia,1969
fahrenheit-451-1966-1080p-latino-castellano-ingles-mega.txt,Titulo Original: Fahrenheit 451, 1966
fahrenheit-451-2018-1080p-latino-ingles-mega.txt,Titulo Original: Fahrenheit 451,2018
falcon-y-el-soldado-de-invierno-temporada-1-1080p-latino-ingles-mega.txt,Titulo Original: The Falcon and the Winter Soldier,2021
fallen-1080p-latino-ingles-mega.txt,Otros Titulos: Oscuros,2016
falling-skies-temporada-1-720p-latino-mega.txt,,2011
falling-skies-temporada-2-micro-hd-480p-latino-mega.txt,,2012
falling-skies-temporada-3-micro-hd-480p-latino-mega.txt,,2013
falling-skies-temporada-4-1080p-latino-mega.txt,,2014
falling-skies-temporada-5-720p-latino-mega.txt,,2015
falsa-evidencia-1080p-latino-ingles-mega.txt,Titulo Original: Spinning Man,2018
familia-al-instante-1080p-latino-ingles-mega.txt,Titulo Original: Instant Family,2018
family-blood-1080p-latino-ingles-mega.txt,Titulo Original: Family Blood,2018
fantasia-1080p-latino-ingles-mega.txt,Titulo Original: Fantasia,1940
fantasia-2000-1080p-latino-ingles-mega.txt,Titulo Original: Fantasia 2000 (Fantasia/2000),1999
fargo-1080p-latino-ingles-mega.txt,Titulo Original: Fargo, 1996
fargo-temporada-1-720p-latino-ingles-mega.txt,,
fargo-temporada-2-720p-latino-ingles-mega.txt,,
fargo-temporada-3-720p-latino-ingles-mega.txt,,
fast-and-furious-spy-racers-temporada-1-720p-latino-ingles-mega.txt,,
fast-and-furious-spy-racers-temporada-2-720p-latino-ingles-mega.txt,,
fast-and-furious-spy-racers-temporada-3-1080p-latino-ingles-mega.txt,Otro Titulo: Rápidos y furiosos: Espías al volante,
fast-and-furious-spy-racers-temporada-4-1080p-latino-ingles-mega.txt,Otro Titulo: Rápidos y furiosos: Espías al volante,
fast-and-furious-spy-racers-temporada-5-1080p-latino-ingles-mega.txt,Otro Titulo: Rápidos y furiosos: Espías al volante,
fast-and-furious-spy-racers-temporada-6-1080p-latino-ingles-mega.txt,Otro Titulo: Rápidos y furiosos: Espías al volante,
father-figures-1080p-latino-ingles-mega.txt,Titulo Original: Father Figures,2017
fatima-1080p-latino-ingles-mega.txt,Titulo Original: Fatima,2020
fauces-de-la-noche-1080p-latino-ingles-mega.txt,Titulo Original: Night Teeth,2021
fear-city-new-york-vs-the-mafia-temporada-1-720p-latino-ingles-mega.txt,,2020
fear-the-walking-dead-temporada-1720p-latino-ingles-mega.txt,,2015
fear-the-walking-dead-temporada-2-720p-latino.txt,,2016
fear-the-walking-dead-temporada-3-720p-latino-ingles-mega.txt,,2017
fear-the-walking-dead-temporada-4-720p-latino-ingles-mega.txt,,
fear-the-walking-dead-temporada-5-720p-latino-ingles-mega.txt,,
fear-the-walking-dead-temporada-6-1080p-latino-ingles-mega.txt,,
feedback-1080p-latino-ingles-mega.txt,Titulo Original: Feedback,2019
felinos-de-africa-1080p-latino-ingles-mega.txt,Titulo Original: African Cats: Kingdom of Courage,2011
feliz-cumpleanos-para-mi-1080p-latino-ingles-mega.txt,Otros Titulos: Happy Birthday to Me  |  Cumpleaños mortal,1981
feliz-dia-de-tu-muerte-2-1080p-latino-ingles-mega.txt,Titulo Original: Happy Death Day 2U,2019
feliz-dia-la-madre-1080p-latino-ingles-mega.txt,,2016
feliz-dia-muerte-1080p-latino-ingles-mega.txt,Titulo Original: Happy Death Day,2017
feliz-halloween-scooby-doo-1080p-latino-ingles-mega.txt,"Titulo Original: Happy Halloween, Scooby-Doo!",2020
fences-1080p-latino-ingles-mega.txt,Titulo Original: Fences,2016
ferdinand-1080p-latino-ingles-mega.txt,Titulo Original: Ferdinand,2017
feria-la-luz-mas-oscura-temporada-1-1080p-castellano-mega.txt,,2022
feroz-1080p-latino-ingles-mega.txt,Titulo Original: Ginger Snaps,2000
feroz-2-1080p-latino-ingles-mega.txt,Otros Titulos: Ginger Snaps 2 – Unleashed  |  Ginger Snaps II – Los malditos,2004
feroz-el-inicio-1080p-latino-ingles-mega.txt,Otros Titulos: Ginger Snaps Back: The Beginning (Ginger Snaps III: The Beginning)  |  Ginger Snaps III: El origen,2004
festival-de-la-cancion-de-eurovision-la-historia-de-fire-saga-1080p-latino-ingles-mega.txt,Titulo Original: Eurovision Song Contest: The Story of Fire Saga,2020
fido-1080p-latino-ingles-mega.txt,Titulo Original: Fido,2006
fiebre-de-sangre-1080p-latino-ingles-mega.txt,Otros Titulos: The Gunfighter  |  El pistolero,1950
fiebre-sabado-la-noche-1080p-latino-ingles-mega.txt,, 1977
fiesta-navidad-la-oficina-1080p-latino-ingles-mega.txt,,2016
fighter-in-the-wind-1080p-castellano-coreano-mega.txt,Titulo Original: Baramui Fighter (Fighter in the Wind),2004
filmar-una-xxx-1080p-latino-mega.txt,Titulo Original: Cómo filmar una XXX,2017
fin-del-sueno-americano-1080p-latino-ingles-mega.txt,,2016
final-fantasy-el-espiritu-en-nosotros-1080p-latino-ingles-mega.txt,Otros Titulos: Final Fantasy: The Spirits Within  |  Final Fantasy: La Fuerza Interior,2001
final-fantasy-vii-advent-children-1080p-castellano-japones-ingles-mega.txt,Titulo Original: Final Fantasy VII: Advent Children,2005
final-fantasy-xv-la-pelicula-1080p-latino-japones-mega.txt,,2016
final-space-temporada-1-720p-latino-ingles-mega.txt,Titulo Original: Final Space,2018
final-space-temporada-2-1080p-latino-ingles-mega.txt,,
final-space-temporada-3-1080p-latino-ingles-mega.txt,,
finch-1080p-latino-ingles-mega.txt,Titulo Original: Finch,2021
flash-gordon-1080p-latino-castellano-ingles-mega.txt,Titulo Original: Flash Gordon, 1980
flashback-1080p-latino-ingles-mega.txt,Titulo Original: The Education of Fredrick Fitzell,2020
flashdance-1080p-latino-ingles-mega.txt,Titulo Original: Flashdance, 1983
flavors-of-youth-1080p-latino-ingles-japones-mega.txt,Titulo Original: Si shi qing chun,2018
flint-peligro-supremo-1080p-latino-ingles-mega.txt,"Titulo Original: Flint, agente secreto  |  Our Man Flint",1966
flora-y-ulises-1080p-latino-ingles-mega.txt,Titulo Original: Flora and Ulysses,2021
flubber-1080p-latino-ingles-mega.txt,Otros Titulos: Flubber y el profesor chiflado, 1997
fluke-1080p-latino-ingles-mega.txt,Titulo Original: Fluke,1995
focus-maestros-de-la-estafa-1080p-latino-ingles-mega.txt,,2015
footloose-1080p-latino-ingles-mega.txt,Titulo Original: Footloose,1984
for-all-mankind-temporada-1-720p-latino-ingles-mega.txt,,
for-all-mankind-temporada-2-1080p-latino-ingles-mega.txt,Otro Titulo: Para toda la humanidad,
for-the-love-of-jessee-1080p-latino-ingles-mega.txt,Titulo Original: For the Love of Jessee,2020
forrest-gump-1080p-latino-ingles-mega.txt,, 1994
forsaken-1080p-latino-ingles-mega.txt,,2015
fractured-1080p-latino-ingles-mega.txt,Titulo Original: Fractured,2019
fragmentado-1080p-latino-ingles-mega.txt,Otros Titulos: Múltiple  |  Split,2016
framing-john-delorean-1080p-latino-ingles-mega.txt,Titulo Original: Framing John DeLorean,2019
francisco-de-asis-480p-latino-ingles-mega.txt,Titulo Original: Francis of Assisi,1961
frankenstein-1080p-latino-ingles-mega.txt,Otro Titulo: El doctor Frankenstein, 1931
frankenstein-creo-a-la-mujer-1080p-latino-ingles-mega.txt,Titulo Original: Frankenstein Created Woman,1967
